seed,method,frac,nrmse,clf_acc,clf_f1,cov_relerr,prec_relerr
1337,knn_k10,0.2,0.9567494895487529,0.8095238095238095,0.5919649820423815,0.4271266488522561,0.20082907912675885
1337,softimpute,0.2,1.102683220317064,0.8285714285714285,0.6109796521561227,0.6325172804198389,0.2827911169910639
1337,masked_nmf,0.2,0.9867957997327337,0.6571428571428571,0.40131079704609113,0.7622623887008902,84.2649390932055
1337,mice,0.2,1.1369415442736666,0.838095238095238,0.6215488215488215,0.6309158557836384,0.2635152152335826
1337,iterativesvd,0.2,1.1211622602583515,0.7999999999999999,0.5757693069457777,0.7481696343164915,0.23811335852414045
1337,missforest,0.2,0.9244791542506927,0.819047619047619,0.6096729777503771,0.40722294642820583,0.27901179678906224
1337,pica,0.2,1.1251655708956139,0.8285714285714285,0.6065810195995954,0.46779736730493665,0.13843273007180754
2024,mean,0.2,1.0187160311755497,0.8095238095238095,0.6079250401015106,0.3492919229178261,0.24389299443163076
2024,median,0.2,1.0628976432802806,0.819047619047619,0.6196493865611512,0.35064058454585595,0.22276600660208878
2024,knn_k10,0.2,0.9096146583904255,0.8095238095238095,0.561034585183192,0.2935798362492804,0.2881452240861338
2024,softimpute,0.2,1.1315539805456056,0.8571428571428571,0.6334800928918576,0.394769045056562,0.4665154931595409
2024,masked_nmf,0.2,1.037855383479948,0.6666666666666667,0.4556552706552706,0.7016086288181316,15.48622047327116
2024,mice,0.2,1.0427304298335236,0.819047619047619,0.611483611561011,0.35000699839322075,0.440747292806827
2024,iterativesvd,0.2,1.238313994838936,0.8666666666666666,0.6386937681055329,0.5574759795244705,0.4371758896072808
2024,missforest,0.2,1.0432154177410715,0.8476190476190476,0.628814388226153,0.3293643404037566,0.41879922471453335
2024,pica,0.2,1.0393922764775811,0.838095238095238,0.6283369245133951,0.33084250266249426,0.39733895365433664
7,mean,0.2,1.0358583771872307,0.7999999999999999,0.5595099519217166,0.3382314286348374,0.16396766590849896
7,median,0.2,1.064504103580648,0.8095238095238095,0.5701136292900999,0.34140474615460603,0.1541650570398304
7,knn_k10,0.2,0.9354731199324897,0.8476190476190475,0.633125284301755,0.3002974325340547,0.1363296965125852
7,softimpute,0.2,1.2416587247679856,0.8285714285714285,0.5842861876685406,0.37108969328269414,0.2216620756205534
7,masked_nmf,0.2,1.1844528066259286,0.7142857142857142,0.5028442690207396,0.69593991218124,16.237301003403296
