method,target,target_type,regressor,cv_seed,r2,rmse
pica,Iron,micro,ridge,0,-0.7633002708033925,6.306231312415692
pica,Iron,micro,ridge,1,-1.601885005408472,7.573048243530357
pica,Iron,micro,ridge,2,-0.9839128175035924,6.911054047311081
pica,Iron,micro,ridge,3,-0.5504312671320442,6.413156440583452
pica,Iron,micro,ridge,4,-0.9678824729968583,7.137511624011853
pica,Iron,micro,knr,0,0.03920915241235608,5.283239901058398
pica,Iron,micro,knr,1,0.14979054968157596,5.02550423649649
pica,Iron,micro,knr,2,0.13277066449723254,5.204159287004279
pica,Iron,micro,knr,3,0.11743861141461506,5.182386173647304
pica,Iron,micro,knr,4,0.0674040689100863,5.312201868750426
pica,Vitamin_C,micro,rf,0,0.2521679516312571,21.977838729900235
pica,Vitamin_C,micro,rf,1,0.25030640784225566,22.335999618825646
pica,Vitamin_C,micro,rf,2,0.2338203169643031,22.057734249811084
pica,Vitamin_C,micro,rf,3,0.23655846981355472,22.09680881905146
pica,Vitamin_C,micro,rf,4,0.26146532179577814,21.896398052715302
pica,Vitamin_C,micro,ridge,0,0.08498456339098667,24.364403027699463
pica,Vitamin_C,micro,ridge,1,0.07376626779607028,24.664504295579775
pica,Vitamin_C,micro,ridge,2,0.09950599636851513,24.080259981070473
pica,Vitamin_C,micro,ridge,3,0.1278103859332173,23.811203483718316
pica,Vitamin_C,micro,ridge,4,0.1390401444747065,23.76430189047289
pica,Vitamin_C,micro,knr,0,0.1960925896225611,22.956510268445417
pica,Vitamin_C,micro,knr,1,0.14266248927297318,23.712267176973803
pica,Vitamin_C,micro,knr,2,0.18189271630491152,23.031818730947332
pica,Vitamin_C,micro,knr,3,0.18658342197369154,23.047981339355566
pica,Vitamin_C,micro,knr,4,0.16026294389345616,23.43064342082168
