method,target,target_type,regressor,cv_seed,r2,rmse
pica,Iron,micro,ridge,3,-0.2667530017366381,5.866411118293688
pica,Iron,micro,ridge,4,-0.5952271388081082,6.559712413238424
pica,Iron,micro,knr,0,-0.046874243917862636,5.505400919391198
pica,Iron,micro,knr,1,0.08702058102471566,5.166881265924564
pica,Iron,micro,knr,2,0.02951644195433687,5.452468067037765
pica,Iron,micro,knr,3,-0.004155594901720794,5.49330530019761
pica,Iron,micro,knr,4,-0.03799069411951228,5.600507228130853
pica,Vitamin_C,micro,rf,0,0.1925176271985353,22.834357098035486
pica,Vitamin_C,micro,rf,1,0.18984763823536094,23.22158968050659
pica,Vitamin_C,micro,rf,2,0.20390665352914814,22.575825190137405
pica,Vitamin_C,micro,rf,3,0.20507964190469258,22.44885218819225
pica,Vitamin_C,micro,rf,4,0.21439567363719397,22.61623813569048
pica,Vitamin_C,micro,ridge,0,0.12856679468963456,23.871267257812775
pica,Vitamin_C,micro,ridge,1,0.03156415706519011,25.24918255880366
pica,Vitamin_C,micro,ridge,2,0.025048416507267544,24.83508744127971
pica,Vitamin_C,micro,ridge,3,0.11085941785078698,24.09584343297066
pica,Vitamin_C,micro,ridge,4,0.13426389743262063,23.871376552887533
pica,Vitamin_C,micro,knr,0,0.199176612231296,22.931757640291824
pica,Vitamin_C,micro,knr,1,0.10979134910868056,24.250974363584
pica,Vitamin_C,micro,knr,2,0.14543902404898412,23.44309560321395
pica,Vitamin_C,micro,knr,3,0.15591266160880513,23.472999320142407
pica,Vitamin_C,micro,knr,4,0.10229883824602148,24.24864345333304
