seed,method,frac,nrmse,clf_acc,clf_f1,cov_relerr,prec_relerr
2024,median,0.4,1.0541244040506976,0.7428571428571429,0.548047619047619,0.7184307618269498,0.796703523246031
2024,knn_k10,0.4,1.0076310617039008,0.7714285714285715,0.5647515229868172,0.6664969155394491,0.8128850585037783
2024,softimpute,0.4,1.098505737320252,0.7904761904761904,0.5903369179839768,0.8183314303751786,1.2883868810927968
2024,masked_nmf,0.4,0.997038323794584,0.49523809523809526,0.27796277338073005,0.766752302429546,4.752734748368223
2024,mice,0.4,1.0132120677963319,0.7238095238095238,0.5064135766767345,0.6602892618497117,1.143354158735288
2024,iterativesvd,0.4,1.0683723238592553,0.7619047619047619,0.5333288770053476,0.7946184999529166,1.2748858861085968
2024,missforest,0.4,0.9728004668079646,0.8,0.5732557997557997,0.6399107593745392,1.5164001817591706
2024,pica,0.4,1.0471848695782757,0.6761904761904762,0.45153625894802357,0.6719247713641401,0.7898973297548165
7,mean,0.4,1.020955295280919,0.7523809523809524,0.5386734376734376,0.5705456504372649,0.5086374209100092
7,median,0.4,1.0777246026475331,0.8,0.5350919342095812,0.5772971799689978,0.46567215014354785
7,knn_k10,0.4,1.02122102495652,0.6952380952380952,0.46180148283089456,0.5039185678846987,0.38949535553773423
7,softimpute,0.4,1.1844584332163164,0.7047619047619047,0.4459667439543601,0.6268300652346885,0.4536101267367617
7,masked_nmf,0.4,0.9900720799967818,0.5904761904761905,0.3661025144446197,0.7541146055397017,11.874265847912865
7,mice,0.4,1.0267446507093652,0.7714285714285715,0.5146288515406162,0.4570944996246274,0.3736571233311376
7,iterativesvd,0.4,1.2518947435450254,0.6666666666666666,0.38903118381446555,0.7327871252488896,0.389963940466699
7,missforest,0.4,0.9440183219785632,0.7619047619047619,0.5442654713707346,0.46355011772098503,0.3890167260192798
7,pica,0.4,1.1730763450483872,0.7619047619047619,0.5376198768551711,0.5690399053999866,0.16159052866104193
99,mean,0.4,1.0093848206818863,0.7333333333333333,0.49441867609514667,0.6658322321758264,0.5602165356410199
99,median,0.4,1.0515660237497209,0.7523809523809524,0.47949804117451167,0.6704075978295464,0.5113574283995651
99,knn_k10,0.4,0.9965796182932174,0.7714285714285714,0.5452752476281889,0.6130163856421461,0.45125813793910735
99,softimpute,0.4,1.1909537902972476,0.7523809523809524,0.5167635142635143,0.5947363288092473,0.7799701209865033
99,masked_nmf,0.4,1.0276433389824,0.6571428571428573,0.40400148000147995,0.7575006955401732,16.764110739951867
99,mice,0.4,1.0672184140937888,0.7714285714285714,0.5381575287457641,0.5406112729152845,0.6353714531198751
99,iterativesvd,0.4,1.1186394283943202,0.7428571428571429,0.4906266445972328,0.7114121085822885,0.6653369583984919
99,missforest,0.4,1.0270742821585015,0.761904761904762,0.5379511070285065,0.5302773281440923,0.6995604643316712
99,pica,0.4,1.0766250842815626,0.7619047619047619,0.5384240596005302,0.6465253381637631,0.26921124980677746
555,mean,0.4,1.0127327452999122,0.7523809523809524,0.5100223730517848,0.6675300402172099,0.6115943805213386
555,median,0.4,1.0693219316802702,0.7142857142857143,0.4813523143523143,0.6730184887489491,0.5580213383024046
555,knn_k10,0.4,0.9986529812250537,0.7428571428571429,0.4940755747520454,0.6051260182998767,0.5086259455194776
555,softimpute,0.4,1.1212468256160806,0.7238095238095238,0.4592575669944091,0.6532909004099344,0.9149944682339044
555,masked_nmf,0.4,1.0679680217288963,0.36190476190476184,0.2032809218072376,0.8926504737094492,4.7507951354707005
555,mice,0.4,1.014313268794497,0.780952380952381,0.581718382236958,0.5839108225525377,0.8309072208605103
555,iterativesvd,0.4,1.1938398849569014,0.7238095238095238,0.4937886949651656,0.8059975576327828,0.7674335102420499
555,missforest,0.4,1.0063051438904977,0.8,0.5976990231990231,0.5573548363432972,0.9148168026546996
555,pica,0.4,1.276884911249574,0.619047619047619,0.38605068672870535,0.8062331160932772,0.48730459981536495
31337,mean,0.4,1.0128609400425914,0.7428571428571429,0.5336525772702243,0.693717119901481,0.8842798644868006
31337,median,0.4,1.0414526900450907,0.7714285714285714,0.5470815321589315,0.6918348023266154,0.8053025325166605
31337,knn_k10,0.4,0.9906202234992206,0.780952380952381,0.6114146931499873,0.6406810780276924,1.0529938837364574
31337,softimpute,0.4,1.0211279755601443,0.7714285714285715,0.5613883893883893,0.7454545531183819,1.374119445283761
31337,masked_nmf,0.4,0.9916871705232291,0.638095238095238,0.37214107787637196,0.7625828262668913,10.062890528673238
31337,mice,0.4,1.0147669267481698,0.7428571428571428,0.5387890225243165,0.7030480611631175,1.7043331359199005
31337,iterativesvd,0.4,1.002902079997467,0.819047619047619,0.5915482175776292,0.7258460832371794,1.2306021137931134
31337,missforest,0.4,0.9967679476146603,0.838095238095238,0.612378139289904,0.646389951835552,1.6256869849437303
31337,pica,0.4,1.1120542625982406,0.6857142857142857,0.43986796112957105,0.6978588755108841,0.8123291216332696
